

0 ####...#. 15 14 30.504    5  4  3 
0 ####..##. 16 14 25.937    6  3  4 
0 ####..### 17 14 60.734    5  4  5 
0 ####..#.# 18 14 6.410     6  5  6 
0 ####..#.. 19 14 3.212     7  4  5 
0 ####.##.. 20 14 -0.674    6  5  6 
0 ####.##.# 21 14 -64.276   5  6  7 

0 ####.####  0 15 30.048    4  5  6 
0 ####.###.  1 15 62.051    5  4  5 
0 ####.#.#.  2 15 61.818    4  5  4 
0 ####.#.##  3 15 23.815    3  6  5 
0 ####.#..#  4 15 -44.909   4  7  6 
0 ####.#...  5 15 24.694    5  6  5 
0 ######...  6 15 -36.354   6  7  4 
0 ######..#  7 15 -76.756   5  8  5 
0 ######.##  8 15 7.968     4  7  4 
0 ######.#.  9 15 16.771    5  6  3 
0 ########. 10 15 26.603    6  5  4 
0 ######### 11 15 23.801    5  6  5 
0 #######.# 12 15 -86.524   6  7  6 
0 #######.. 13 15 -52.121   7  6  5 
0 #####.#.. 14 15 -59.435   8  5  4 
0 #####.#.# 15 15 -27.038   7  6  5 
0 #####.### 16 15 43.287    6  5  4 
0 #####.##. 17 15 -20.711   7  4  3 
0 #####..#. 18 15 -25.743   6  5  2 
0 #####..## 19 15 32.254    5  6  3 
0 #####...# 20 15 -12.470   6  7  4 
0 #####.... 21 15 -38.868   7  6  3 

0 ###.#....  0 16 -19.418   6  5  2 
0 ###.#...#  1 16 38.580    5  6  3 
0 ###.#..##  2 16 1.704     4  5  2 
0 ###.#..#.  3 16 -87.893   5  4  1 
0 ###.#.##.  4 16 -54.861   6  3  2 
0 ###.#.###  5 16 40.736    5  4  3 
0 ###.#.#.#  6 16 52.012    6  5  4 
0 ###.#.#..  7 16 -11.985   7  4  3 
0 ###.###..  8 16 26.234    6  5  4 
0 ###.###.#  9 16 23.431    5  6  5 
0 ###.##### 10 16 52.155    4  5  4 
0 ###.####. 11 16 23.358    5  4  3 
0 ###.##.#. 12 16 -14.475   4  5  2 
0 ###.##.## 13 16 8.323     3  6  3 
0 ###.##..# 14 16 5.198     4  7  4 
0 ###.##... 15 16 14.001    5  6  3 
